Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,7,0.61,0.9099999999999999,0.3979268099140495
75% Corpus,7,0.61,symmetric,0.4766472596837698
75% Corpus,7,0.9099999999999999,0.01,0.469255923553663
75% Corpus,7,0.9099999999999999,0.31,0.48137632469459923
75% Corpus,7,0.9099999999999999,0.61,0.4538409160401467
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.4462675945830186
75% Corpus,7,0.9099999999999999,symmetric,0.48541349553024077
75% Corpus,7,symmetric,0.01,0.47253443791345606
75% Corpus,7,symmetric,0.31,0.47108086080831646
75% Corpus,7,symmetric,0.61,0.45089733592704395
75% Corpus,7,symmetric,0.9099999999999999,0.4569169636054914
75% Corpus,7,symmetric,symmetric,0.47537192627947583
75% Corpus,7,asymmetric,0.01,0.48371122001882905
75% Corpus,7,asymmetric,0.31,0.4718077552667892
75% Corpus,7,asymmetric,0.61,0.4673155396680975
75% Corpus,7,asymmetric,0.9099999999999999,0.3810797755228541
75% Corpus,7,asymmetric,symmetric,0.484002819141777
75% Corpus,8,0.01,0.01,0.4543581959388443
75% Corpus,8,0.01,0.31,0.44382132777309635
75% Corpus,8,0.01,0.61,0.4712626953490132
75% Corpus,8,0.01,0.9099999999999999,0.44291272905667184
75% Corpus,8,0.01,symmetric,0.46617720665402684
75% Corpus,8,0.31,0.01,0.46884117967892136
75% Corpus,8,0.31,0.31,0.4558486766618676
75% Corpus,8,0.31,0.61,0.42914894605002746
75% Corpus,8,0.31,0.9099999999999999,0.42095600619284035
75% Corpus,8,0.31,symmetric,0.45789731637088416
75% Corpus,8,0.61,0.01,0.4701647213328112
75% Corpus,8,0.61,0.31,0.4433748986482141
75% Corpus,8,0.61,0.61,0.4044625769637525
75% Corpus,8,0.61,0.9099999999999999,0.40112044201379754
75% Corpus,8,0.61,symmetric,0.4729217205721356
75% Corpus,8,0.9099999999999999,0.01,0.4721045957054889
75% Corpus,8,0.9099999999999999,0.31,0.48489948732047033
75% Corpus,8,0.9099999999999999,0.61,0.44680282533961024
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.46412582846781925
