Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,0.01,0.9099999999999999,0.48565469027622843
100% Corpus,3,0.01,symmetric,0.4761953269389125
100% Corpus,3,0.31,0.01,0.4889072642726191
100% Corpus,3,0.31,0.31,0.4559931687747363
100% Corpus,3,0.31,0.61,0.499595344111127
100% Corpus,3,0.31,0.9099999999999999,0.4964497343310332
100% Corpus,3,0.31,symmetric,0.4934035505954828
100% Corpus,3,0.61,0.01,0.5506488605537626
100% Corpus,3,0.61,0.31,0.4924814952040763
100% Corpus,3,0.61,0.61,0.49491727687763004
100% Corpus,3,0.61,0.9099999999999999,0.46519648986206247
100% Corpus,3,0.61,symmetric,0.48777016807050194
100% Corpus,3,0.9099999999999999,0.01,0.5223105818684354
100% Corpus,3,0.9099999999999999,0.31,0.48430007511844925
100% Corpus,3,0.9099999999999999,0.61,0.5084297708034938
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.5103946914053693
100% Corpus,3,0.9099999999999999,symmetric,0.4937599461660829
100% Corpus,3,symmetric,0.01,0.5009801659332237
100% Corpus,3,symmetric,0.31,0.4992834287282717
100% Corpus,3,symmetric,0.61,0.48110984026884146
100% Corpus,3,symmetric,0.9099999999999999,0.4953475643906751
100% Corpus,3,symmetric,symmetric,0.506656169527206
100% Corpus,3,asymmetric,0.01,0.5360020460890175
100% Corpus,3,asymmetric,0.31,0.5724949745165815
100% Corpus,3,asymmetric,0.61,0.5226336577512681
100% Corpus,3,asymmetric,0.9099999999999999,0.5062077025193918
100% Corpus,3,asymmetric,symmetric,0.5446167206397589
100% Corpus,4,0.01,0.01,0.48032757496965545
100% Corpus,4,0.01,0.31,0.46597779607379286
100% Corpus,4,0.01,0.61,0.49039046680662424
100% Corpus,4,0.01,0.9099999999999999,0.4997505875690908
100% Corpus,4,0.01,symmetric,0.4844251930683662
100% Corpus,4,0.31,0.01,0.47266872776871244
100% Corpus,4,0.31,0.31,0.491153249371072
100% Corpus,4,0.31,0.61,0.46208670125304374
100% Corpus,4,0.31,0.9099999999999999,0.5027384210521826
100% Corpus,4,0.31,symmetric,0.5067460127725312
100% Corpus,4,0.61,0.01,0.49232044949139975
100% Corpus,4,0.61,0.31,0.49741350437340626
100% Corpus,4,0.61,0.61,0.5027629712530501
100% Corpus,4,0.61,0.9099999999999999,0.5260912282712827
100% Corpus,4,0.61,symmetric,0.5090708972819152
100% Corpus,4,0.9099999999999999,0.01,0.5475020035475153
100% Corpus,4,0.9099999999999999,0.31,0.5229505385282368
100% Corpus,4,0.9099999999999999,0.61,0.5381132315993196
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.5309546483561789
100% Corpus,4,0.9099999999999999,symmetric,0.5115876924577686
100% Corpus,4,symmetric,0.01,0.4902138319014444
100% Corpus,4,symmetric,0.31,0.49929280927202635
100% Corpus,4,symmetric,0.61,0.49747699419189007
100% Corpus,4,symmetric,0.9099999999999999,0.499954217528486
100% Corpus,4,symmetric,symmetric,0.48056209778558395
100% Corpus,4,asymmetric,0.01,0.5498617805974838
100% Corpus,4,asymmetric,0.31,0.5345971947014162
100% Corpus,4,asymmetric,0.61,0.5773606435730607
100% Corpus,4,asymmetric,0.9099999999999999,0.5152210982473423
100% Corpus,4,asymmetric,symmetric,0.576463107420542
100% Corpus,5,0.01,0.01,0.47884193161326766
100% Corpus,5,0.01,0.31,0.47846384824797983
100% Corpus,5,0.01,0.61,0.4458771367106059
100% Corpus,5,0.01,0.9099999999999999,0.4469827643195619
100% Corpus,5,0.01,symmetric,0.45474471830658336
100% Corpus,5,0.31,0.01,0.47538710371009507
100% Corpus,5,0.31,0.31,0.4877233742370833
100% Corpus,5,0.31,0.61,0.4840144665366111
100% Corpus,5,0.31,0.9099999999999999,0.47177446169212905
100% Corpus,5,0.31,symmetric,0.505033301299022
100% Corpus,5,0.61,0.01,0.5311827654335249
100% Corpus,5,0.61,0.31,0.499332379003668
100% Corpus,5,0.61,0.61,0.5294777000645596
100% Corpus,5,0.61,0.9099999999999999,0.5042390508525754
100% Corpus,5,0.61,symmetric,0.5200153333422116
100% Corpus,5,0.9099999999999999,0.01,0.5538155553602421
100% Corpus,5,0.9099999999999999,0.31,0.5417857368551593
100% Corpus,5,0.9099999999999999,0.61,0.5212673854699572
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.523628444322642
100% Corpus,5,0.9099999999999999,symmetric,0.5102849605501639
100% Corpus,5,symmetric,0.01,0.4957426136734989
100% Corpus,5,symmetric,0.31,0.5047655155040863
100% Corpus,5,symmetric,0.61,0.4445417043853306
100% Corpus,5,symmetric,0.9099999999999999,0.47517061790456727
100% Corpus,5,symmetric,symmetric,0.5206942957884821
100% Corpus,5,asymmetric,0.01,0.541307275121247
100% Corpus,5,asymmetric,0.31,0.551161584921146
100% Corpus,5,asymmetric,0.61,0.4853274014290857
100% Corpus,5,asymmetric,0.9099999999999999,0.4905853408537416
100% Corpus,5,asymmetric,symmetric,0.5384746993522004
