date,rating,title_review,title_review_tokenized
2021-01-04 10:30:16,5,paymaya is awesome paymaya is very convenient and easy to use,"['awesome', 'convenient', 'easy', 'use']"
2021-01-04 10:31:47,5,awesome beryconvinient,"['awesome', 'beryconvinient']"
2021-01-10 13:51:09,5,joy dela cruz bestest paying platform so far very user friendly not to mention that the color is very pleasing to the eyes  keep it up and more power,"['joy', 'dela', 'cruz', 'best', 'pay', 'platform', 'far', 'user', 'friendly', 'mention', 'color', 'please', 'eye', 'keep', 'power']"
2021-01-11 02:58:33,5,will make you life easier i enjoy this app gone are those days when i manually pay my bills just opening this app to do my chores on payment give me a jolt of happiness  not for paying bills alone i used it to accept payment to my professional services  keep it app paymaya,"['make', 'life', 'easy', 'enjoy', 'go', 'day', 'manually', 'pay', 'bill', 'open', 'chore', 'payment', 'give', 'jolt', 'happiness', 'pay', 'bill', 'alone', 'use', 'accept', 'payment', 'professional', 'service', 'keep']"
2021-01-13 16:55:37,5,poor customer service poor handling of customer service,"['poor', 'customer', 'service', 'poor', 'handling', 'customer', 'service']"
2021-01-14 04:01:59,4,"loading fee please waive loading fee especially with seveneleven

tanx","['load', 'fee', 'waive', 'load', 'fee', 'especially', 'seveneleven', 'tanx']"
2021-01-14 10:01:41,5,paymaya is great satisfied user here userfriendly features and layout plus no frequent crashes I am also a gamer so i like paymayas gaming option for steam,"['great', 'satisfied', 'user', 'userfriendly', 'feature', 'layout', 'plus', 'frequent', 'crash', 'I', 'also', 'gamer', 'like', 'paymayas', 'gaming', 'option', 'steam']"
2021-01-15 01:41:13,5,great i like,"['great', 'like']"
2021-01-16 07:45:26,5,excellent service very good,"['excellent', 'service', 'good']"
2021-01-22 02:03:09,5,reliable so far so goodin almost 3yrs of using paymaya i am always confident with my transactions,"['reliable', 'far', 'goodin', 'almost', 'use', 'always', 'confident', 'transaction']"
2021-01-23 17:37:25,5,cannot create an account its my first time downloading this app and unfortunately for me the app keeps on giving me a message that my internet connection is slow even if its otherwise just disappointed,"['create', 'account', 'first', 'time', 'download', 'unfortunately', 'keep', 'give', 'message', 'internet', 'connection', 'slow', 'even', 'otherwise', 'disappointed']"
2021-01-26 03:05:16,5,good service thanks paymaya hoping to receive a lot of cashbacks,"['good', 'service', 'thanks', 'hop', 'receive', 'lot', 'cashbacks']"
2021-01-29 01:32:11,5,thanks paymaya very much satisfied here very easy and convenient to use you made it easy for us to send money to our love one thanks paymaya,"['thanks', 'much', 'satisfy', 'easy', 'convenient', 'use', 'make', 'easy', 'u', 'send', 'money', 'love', 'one', 'thanks']"
2021-01-29 04:27:27,5,paymaya hoping for more merchants available,"['hop', 'merchant', 'available']"
2021-01-30 05:57:23,5,friends with benefit thru rebates thank you paymaya,"['friend', 'benefit', 'thru', 'rebate']"
2021-02-01 02:15:31,5,nice app using a digital wallet for my online transactions made shopping a lot easier for me once my package arrives i just need to claim it i do not need to pay cash or withdraw from an atm which in itself is another hassle,"['nice', 'use', 'digital', 'wallet', 'online', 'transaction', 'make', 'shop', 'lot', 'easy', 'package', 'arrive', 'need', 'claim', 'need', 'pay', 'cash', 'withdraw', 'atm', 'another', 'hassle']"
2021-02-01 05:53:10,5,5 stars super convenient when it comes to sending money to your loved ones that is far from you less hassle in just one click,"['star', 'super', 'convenient', 'come', 'send', 'money', 'loved', 'one', 'far', 'less', 'hassle', 'one', 'click']"
2021-02-01 10:57:02,5,i love paymaya super easy to use and very convenient since i do not like to withdraw as much plus i love the cashbacks and promos hehe 3 hoping for more merchants i always recommend paymaya to my friends 3,"['love', 'super', 'easy', 'use', 'convenient', 'since', 'like', 'withdraw', 'much', 'plus', 'love', 'cashbacks', 'promos', 'hehe', 'hop', 'merchant', 'always', 'recommend', 'friend']"
2021-02-02 09:13:12,5,amaziiing i do not know about you but if i can save time in doing something I will take that opportunity that is why i downloaded paymaya it helps me save time in a lot of my financial transactions like paying my bills and sending money to banks then i can allocate that extra time for my hobby I am a plantito paymaya is seriously amazing and i encourage you to try it as well,"['amaziiing', 'know', 'save', 'time', 'something', 'I', 'take', 'opportunity', 'download', 'help', 'save', 'time', 'lot', 'financial', 'transaction', 'like', 'pay', 'bill', 'send', 'money', 'bank', 'allocate', 'extra', 'time', 'hobby', 'I', 'plantito', 'seriously', 'amazing', 'encourage', 'try', 'well']"
2021-02-03 07:29:08,5,"paymaya is very good and very useful
thank you and godbless","['good', 'useful', 'godbless']"
2021-02-03 09:44:08,5,great paymaya is heavensent for those of us who are no longer as young and as mobile as before it easily allows us to pay for our bills and perform other transactions online thanks to all those who made this app happen,"['great', 'heavensent', 'u', 'longer', 'young', 'mobile', 'easily', 'allow', 'u', 'pay', 'bill', 'perform', 'transaction', 'online', 'thanks', 'make', 'happen']"
2021-02-05 05:05:57,5,good super satisfied with paymaya since day one i love everything about it like how you can use the cashback rewards in real time and how instantaneously I am able to send money to billers and to people i know no need to stand in line at the bank or at a bayad center just to get things done,"['good', 'super', 'satisfy', 'since', 'day', 'one', 'love', 'everything', 'like', 'use', 'cashback', 'reward', 'real', 'time', 'instantaneously', 'I', 'able', 'send', 'money', 'billers', 'people', 'know', 'need', 'stand', 'line', 'bank', 'bayad', 'center', 'get', 'thing', 'do']"
2021-02-05 06:29:14,5,good service i collect magic the gathering cards and i always use paymaya to pay for the cards i buy online it is very convenient to use the app and every payment goes through without delay whatsoever sellers usually get to ship my new cards on the same day so I am happy to see my collection grow before my eyes,"['good', 'service', 'collect', 'magic', 'gathering', 'card', 'always', 'use', 'pay', 'card', 'buy', 'online', 'convenient', 'use', 'every', 'payment', 'go', 'without', 'delay', 'whatsoever', 'seller', 'usually', 'get', 'ship', 'new', 'card', 'day', 'I', 'happy', 'see', 'collection', 'grow', 'eye']"
2021-02-06 09:34:25,5,galing ah ginalingan masyado ni paymaya ah sobrang hasslefree nya gamitin as in never pa ako nakaencounter ng issue kahit anong feature pa yung gamitin ko sobrang love ko yung scan to pay ang hightech kasi nakakaaliw gamitin ginagamit ko rin pangdonate yung paymaya account ko sa mga foundations at charities it is so fulfilling i really encourage everyone to download and try paymaya it is one of the most useful apps out there,"['galing', 'ah', 'ginalingan', 'ah', 'sobrang', 'hasslefree', 'nya', 'gamitin', 'never', 'nakaencounter', 'issue', 'anong', 'feature', 'gamitin', 'sobrang', 'love', 'scan', 'pay', 'hightech', 'nakakaaliw', 'gamitin', 'ginagamit', 'rin', 'pangdonate', 'account', 'foundation', 'charity', 'fulfilling', 'really', 'encourage', 'everyone', 'download', 'try', 'one', 'useful', 'apps']"
2021-02-08 03:01:44,5,smooth and convenient thank you paymaya for making it convenient for me having money transactions online,"['smooth', 'convenient', 'make', 'convenient', 'money', 'transaction', 'online']"
2021-02-08 03:27:45,5,superb virtual wallet lmuch better than any other virtual wallet,"['superb', 'virtual', 'wallet', 'lmuch', 'well', 'virtual', 'wallet']"
2021-02-08 03:29:56,5,system notifications hopefully in the future app notifications will include activity or transactions and not just marketing content,"['system', 'notification', 'hopefully', 'future', 'notification', 'include', 'activity', 'transaction', 'marketing', 'content']"
2021-02-09 04:24:17,5,great app i am a proud user of the paymaya app and i can not help but to brag about how useful this is amidst the pandemic sobrang simple yet ganda ng icons and smooth ng transactions i can easily pay may bills pag gamit ko to and sobrang saya mag online window shopping since there is so many things to choose from ang witty ng mga developers kudos to all of you guys,"['great', 'proud', 'user', 'help', 'brag', 'useful', 'amidst', 'pandemic', 'sobrang', 'simple', 'yet', 'ganda', 'icon', 'smooth', 'transaction', 'easily', 'pay', 'bill', 'pag', 'gamit', 'sobrang', 'saya', 'online', 'window', 'shopping', 'since', 'many', 'thing', 'choose', 'witty', 'developer', 'kudos', 'guy']"
2021-02-09 06:56:47,5,most convenient during covid time isa sa mga pinakanakakatakot na pangyayari during pandemic ay ang mahawaan ka ng covid dahil sa transacted money na nakuha mo physically and i do not want that to happen kaya i decided to choose paymaya to pave way for the cashless lifestlye para maprotektahan ko ang sarili ko at ng pamilya ko sa pandemic i can not thank this app enough for how convenient it is,"['convenient', 'covid', 'time', 'pinakanakakatakot', 'pangyayari', 'pandemic', 'mahawaan', 'covid', 'transact', 'money', 'nakuha', 'mo', 'physically', 'want', 'happen', 'decide', 'choose', 'pave', 'way', 'cashless', 'lifestlye', 'maprotektahan', 'pamilya', 'pandemic', 'enough', 'convenient']"
2021-02-10 01:50:18,5,rate sobrang hasslefree talaga ng pag loload ng autosweep and easytrip rfid ko using paymaya easy to use as well,"['rate', 'sobrang', 'hasslefree', 'pag', 'loload', 'autosweep', 'easytrip', 'rfid', 'use', 'easy', 'use', 'well']"
2021-02-10 04:16:23,5,satisfied easy amd reliable,"['satisfied', 'easy', 'amd', 'reliable']"
2021-02-10 07:24:06,5,superb app  so convenient been using paymaya since 2016 and i do not have any problems nor issues I am happy because i can sort out my finances through the app by paying bills loading up my prepaid sim and doing bank transfers so fast easy friendly and straight to the point user experience ,"['superb', 'convenient', 'use', 'since', 'problem', 'issue', 'I', 'happy', 'sort', 'finance', 'pay', 'bill', 'load', 'prepaid', 'sim', 'bank', 'transfer', 'fast', 'easy', 'friendly', 'straight', 'point', 'user', 'experience']"
2021-02-11 03:55:56,5, mahirap maging huli sa technology lalo na at pandemic ngayon dito kasi ako umaasa para ma reduce ang close contact situations but paymaya makes it really easy for me to transition myself to virtual world sobrang dali lang kasi nya gamitin unlike any other apps sobrang useful and simple yet effective,"['mahirap', 'huli', 'technology', 'lalo', 'pandemic', 'umaasa', 'reduce', 'close', 'contact', 'situation', 'make', 'really', 'easy', 'transition', 'virtual', 'world', 'sobrang', 'dali', 'nya', 'gamitin', 'unlike', 'apps', 'sobrang', 'useful', 'simple', 'yet', 'effective']"
2021-02-11 10:47:20,5,the best an app that can do it all is an app that all we need paymayas convenience to us cashless lifestyle users are virtually limitless they can do all the things you need online such as transactions bill payments or even qr code what is more scary on this app is that for sure they have not reached their bottleneck never stop upgrading and updating paymaya,"['best', 'need', 'paymayas', 'convenience', 'u', 'cashless', 'lifestyle', 'user', 'virtually', 'limitless', 'thing', 'need', 'online', 'transaction', 'bill', 'payment', 'even', 'qr', 'code', 'scary', 'sure', 'reach', 'bottleneck', 'never', 'stop', 'upgrading', 'updating']"
2021-02-11 11:12:51,5,very convenient the pandemic really hits me hard but paymaya made it bearable enough for me to continue and adapt to the current situation even if there is fear of contamination i can safely go outside and buy my needs and pay them with the paymaya qr code this app is also efficient and convenient when it comes to online transactions thank you paymaya for reducing my troubles,"['convenient', 'pandemic', 'really', 'hit', 'hard', 'make', 'bearable', 'enough', 'continue', 'adapt', 'current', 'situation', 'even', 'fear', 'contamination', 'safely', 'go', 'outside', 'buy', 'need', 'pay', 'qr', 'code', 'also', 'efficient', 'convenient', 'come', 'online', 'transaction', 'reduce', 'trouble']"
2021-02-11 13:53:24,5,best app ever best online money transactions ever,"['best', 'ever', 'best', 'online', 'money', 'transaction', 'ever']"
2021-02-11 14:23:52,5,recommended i will always use this when paying bills also cash in very convenient ,"['recommend', 'always', 'use', 'pay', 'bill', 'also', 'cash', 'convenient']"
2021-02-12 00:35:31,5,bills payment thank you so much hope you have icons for government servives such as payment for sss and othersthank you,"['bill', 'payment', 'much', 'hope', 'icon', 'government', 'servives', 'payment', 'ss', 'othersthank']"
2021-02-12 02:31:20,5,"love the comfort i love pay mayas service and comfort it gives me for
my business personal needs and even the on line payments and purchases no hastle no need to go to the bank accurate update of the credits and debits
status i love you pay maya","['love', 'comfort', 'love', 'pay', 'maya', 'service', 'comfort', 'give', 'business', 'personal', 'need', 'even', 'line', 'payment', 'purchase', 'hastle', 'need', 'go', 'bank', 'accurate', 'update', 'credit', 'debit', 'status', 'love', 'pay', 'maya']"
2021-02-12 03:46:02,5,very useful app last time na nagkaroon ng emergency and i need to contact my parents paymaya saved me they offer a lot of discounted loads na pasok na pasok sa gipit na budget ko mabilis din makuha yung load and legit siya guys more power to you paymaya,"['useful', 'last', 'time', 'emergency', 'need', 'contact', 'parent', 'save', 'offer', 'lot', 'discount', 'load', 'pasok', 'pasok', 'gipit', 'budget', 'mabilis', 'makuha', 'load', 'legit', 'guy', 'power']"
2021-02-13 04:35:20,5,paymaya wow lang talaga masasabi ko super effective sa aking online business hindi ko na need lumabas asa loob lang ung sagot sa aking financial transaction pwede na din akong magtrabaho at magpadala ng pera at the same time,"['wow', 'masasabi', 'super', 'effective', 'online', 'business', 'need', 'lumabas', 'asa', 'loob', 'ung', 'sagot', 'financial', 'transaction', 'pwede', 'akong', 'magtrabaho', 'magpadala', 'pera', 'time']"
2021-02-14 03:54:08,5,the best app i know most people link their bank accounts to paymaya but for those who can not or do not want to no problemo you can add money via ministop that is just super convenient and wins paymaya even more points in my book,"['best', 'know', 'people', 'link', 'bank', 'account', 'want', 'problemo', 'add', 'money', 'via', 'ministop', 'super', 'convenient', 'win', 'even', 'point', 'book']"
2021-02-14 06:59:55,5,solid maliit lang sahod ko so approve sa akin lahat ng ways para makatipid that includes the paymaya app biruin mo zero fees sa instapay amazing talaga I will keep on using it for my bills etc kayo din,"['solid', 'maliit', 'sahod', 'approve', 'way', 'makatipid', 'include', 'biruin', 'mo', 'zero', 'fee', 'instapay', 'amazing', 'I', 'keep', 'use', 'bill', 'etc', 'kayo']"
2021-02-15 02:17:05,5,zero fees sa instapay is totally worth it sa panahon ngayon praktikalan ang labanan kaya love na love ko paymaya kasi ang daming ways para makatipid favorite ko yung zero fees sa instapay kasi hello zero fees hang saya saya,"['zero', 'fee', 'instapay', 'totally', 'worth', 'praktikalan', 'labanan', 'love', 'love', 'dam', 'way', 'makatipid', 'favorite', 'zero', 'fee', 'instapay', 'hello', 'zero', 'fee', 'hang', 'saya', 'saya']"
2021-02-15 03:16:46,5,review love the functions paymaya team my grandparents really appreciate this app for how easy it is to understand despite of how incapable they are sometimes of comprehending such techie compexities i never have an ounce of regret on recommending this app on them and never will be thank you so much paymaya,"['review', 'love', 'function', 'team', 'grandparent', 'really', 'appreciate', 'easy', 'understand', 'despite', 'incapable', 'sometimes', 'comprehend', 'techie', 'compexities', 'never', 'ounce', 'regret', 'recommend', 'never', 'much']"
2021-02-15 05:30:04,5,pasalamat ka cheng easy af,"['pasalamat', 'cheng', 'easy', 'af']"
2021-02-15 05:37:01,5,review kailangan sa buhay talaga ang diskarte kaya sobrang pasasalamat ko talaga nagkaroon ng paymaya napadali yung pagbabayad ng bills etc tapos walang pang fees sa instapay mabilis na nakatipid pa ako,"['review', 'buhay', 'diskarte', 'sobrang', 'pasasalamat', 'napadali', 'pagbabayad', 'bill', 'etc', 'tapos', 'pang', 'fee', 'instapay', 'mabilis', 'nakatipid']"
2021-02-16 04:00:09,5,feedback paymayas interface really looks professional yet kapag ginamit mo magugulat ka kasi madali siyang gamitin this was recommended by a colleague and at first i was hesitant kasi i only do physical transactions para nakikita ko talaga pero sobrang sulit nang pagdowload ko kasi narealize ko na super safe ito gamitin,"['feedback', 'paymayas', 'interface', 'really', 'look', 'professional', 'yet', 'ginamit', 'mo', 'magugulat', 'madali', 'siyang', 'gamitin', 'recommend', 'colleague', 'first', 'hesitant', 'physical', 'transaction', 'nakikita', 'sobrang', 'sulit', 'nang', 'pagdowload', 'narealize', 'super', 'safe', 'gamitin']"
2021-02-16 04:34:28,5,paymaya one thing is for sure paymaya is a really great app sino ba namang magaakala na this app can make my life easier with just a few clicks sa phone recommended ko ito for the people out there who loves easy transactions,"['one', 'thing', 'sure', 'really', 'great', 'ba', 'namang', 'magaakala', 'make', 'life', 'easier', 'click', 'phone', 'recommend', 'people', 'love', 'easy', 'transaction']"
2021-02-16 06:23:12,5,good job mas okay dati para sakin na nakikita ko ang pera ko at nararamdaman ko ito sa bulsa mas reassuring kasi kung ikaw mismo ang makakakita pero salamat sa mga apo ko at nadiscover ko ang paymaya app dahil sa app na ito hindi ko na kailangang lumabas pa para lang bumili ng mga kakailanganin ko dahil sa online shopping settings nila nababawasan pa ang pagiging old school ko dahil sa app na ito hindi mo kailangang maging competent sa larangan ng technology kung paymaya lang ang gamit mo,"['good', 'job', 'ma', 'okay', 'dati', 'sakin', 'nakikita', 'pera', 'nararamdaman', 'bulsa', 'ma', 'reassure', 'makakakita', 'salamat', 'apo', 'nadiscover', 'kailangang', 'lumabas', 'bumili', 'kakailanganin', 'online', 'shopping', 'setting', 'nababawasan', 'pagiging', 'old', 'school', 'mo', 'kailangang', 'competent', 'larangan', 'technology', 'gamit', 'mo']"
2021-02-16 07:24:09,5,love it i love this app i feel attached to this system thoughtful and kind hearted to user and others very responsible in a way that they are notify me of upcoming events and promos lots of fun very friendly app,"['love', 'love', 'feel', 'attach', 'system', 'thoughtful', 'kind', 'hearted', 'user', 'others', 'responsible', 'way', 'notify', 'upcoming', 'event', 'promos', 'lot', 'fun', 'friendly']"
2021-02-16 11:07:48,5,very good isa sa mga isipin ng mga frontliner na tulad ko ay kung paano mababawasan ang risk ng contamination sa pamilya o sa lahat ng pwede kong mahawaan kaya maraming salamat sa lahat paymaya at sa cashless lifestyle service na provided para sa mga users nito dahil kasi dito hindi ko na kailangang matakot sa close contact risks dahil sa qr code kaya ko na rin magbayad ng mga bills and utilities ko gamit ang app na ito salamat sa faster and better na service paymaya,"['good', 'isipin', 'frontliner', 'mababawasan', 'risk', 'contamination', 'pamilya', 'pwede', 'mahawaan', 'maraming', 'salamat', 'cashless', 'lifestyle', 'service', 'provide', 'user', 'kailangang', 'matakot', 'close', 'contact', 'risk', 'qr', 'code', 'rin', 'magbayad', 'bill', 'utility', 'gamit', 'salamat', 'faster', 'good', 'service']"
2021-02-17 09:03:34,5,using paymaya is very cool using,"['use', 'cool', 'use']"
2021-02-17 09:43:01,5,amazing app since i started this app naging stressfree na ang buhay ko in the aspect of making payments no need to experience long lines and matagal na paghihintay dahil napapakabilis ng online transaction dito sa paymaya their offers are totally affordable and legit,"['amaze', 'since', 'start', 'stressfree', 'buhay', 'aspect', 'make', 'payment', 'need', 'experience', 'long', 'line', 'matagal', 'paghihintay', 'napapakabilis', 'online', 'transaction', 'offer', 'totally', 'affordable', 'legit']"
2021-02-17 17:25:24,5,loving the perks that i get every time i use paymaya  thanks paymaya i love the perks and convenience that i get every time i use you hope to get more ,"['love', 'perk', 'get', 'every', 'time', 'use', 'thanks', 'love', 'perk', 'convenience', 'get', 'every', 'time', 'use', 'hope', 'get']"
2021-02-18 01:26:58,5,happy user happy using from paymaya apps,"['happy', 'user', 'happy', 'use', 'apps']"
2021-02-18 04:04:02,5,a must for financial survival I am not really a fan of online transactions but this app made me felt safe and secure whenever i do transactions online it is very much easy to use and I am really glad i was able to be a part of its growing community of users great app paymaya,"['must', 'financial', 'survival', 'I', 'really', 'fan', 'online', 'transaction', 'make', 'felt', 'safe', 'secure', 'whenever', 'transaction', 'online', 'much', 'easy', 'use', 'I', 'really', 'glad', 'able', 'part', 'grow', 'community', 'user', 'great']"
2021-02-18 05:05:02,5,the best electronic payment I have used I have been using paymaya for many years now and i must say it is very convenient very reliable and very trustworthy they have great customer service too all the best to you paymaya,"['best', 'electronic', 'payment', 'I', 'use', 'I', 'use', 'many', 'year', 'must', 'say', 'convenient', 'reliable', 'trustworthy', 'great', 'customer', 'service', 'best']"
2021-02-18 07:52:45,5,p the qr code promos are definitely a heaven sent voucher for a user like me it really makes my quarantine life easier and bearable due to this function but paymayas qr promos is really a blessing qr payment is of course useful and convenient but using it with promos and vouchers just made it a whole lot better,"['p', 'qr', 'code', 'promos', 'definitely', 'heaven', 'sent', 'voucher', 'user', 'like', 'really', 'make', 'quarantine', 'life', 'easy', 'bearable', 'due', 'function', 'paymayas', 'qr', 'promos', 'really', 'blessing', 'qr', 'payment', 'course', 'useful', 'convenient', 'use', 'promos', 'voucher', 'make', 'whole', 'lot', 'well']"
2021-02-18 10:44:34,5,nithing beats paymaya convenient and great deals,"['nithing', 'beat', 'convenient', 'great', 'deal']"
2021-02-19 04:43:32,5, usually i do not give feedbacks to some apps but this one is different napa bigay ako ng feedback kasi totoong maganda at mabilis ang service dito secured ka pa na naipadala na nga talaga ang pera mo,"['usually', 'give', 'feedback', 'apps', 'one', 'different', 'napa', 'bigay', 'feedback', 'totoong', 'maganda', 'mabilis', 'service', 'secure', 'naipadala', 'nga', 'pera', 'mo']"
2021-02-19 07:01:24,5,accessible guys you should try sending money from paymaya to other banks via instapay i can not believe that i got instant 10 pesos balik bayad voucher just by doing this this app not only keeps it promises to deliver money safely and quickly but also provide amazing deals like this one,"['accessible', 'guy', 'try', 'send', 'money', 'bank', 'via', 'instapay', 'believe', 'get', 'instant', 'peso', 'balik', 'bayad', 'voucher', 'keep', 'promise', 'deliver', 'money', 'safely', 'quickly', 'also', 'provide', 'amazing', 'deal', 'like', 'one']"
2021-02-20 09:12:19,5,q our classes for this new semester just started and since i need new things i decided to buy some stuff at paymaya mall let me tell you the 88 pesos every 300peso transaction is really amazing truly this app never fails to surprise me with new promos every month,"['q', 'class', 'new', 'semester', 'start', 'since', 'need', 'new', 'thing', 'decide', 'buy', 'stuff', 'mall', 'let', 'tell', 'peso', 'every', 'transaction', 'really', 'amazing', 'truly', 'never', 'fail', 'surprise', 'new', 'promos', 'every', 'month']"
2021-02-21 05:20:14,5,superb the rebates and cashback are awesome,"['superb', 'rebate', 'cashback', 'awesome']"
2021-02-21 07:57:05,4,convenient internet connection issues very convenient only concern 7eleven outkets have slow internetconnections here in lapulapu city for loading,"['convenient', 'internet', 'connection', 'issue', 'convenient', 'concern', 'outkets', 'slow', 'internetconnections', 'lapulapu', 'city', 'load']"
2021-02-22 01:29:08,5,thank you thank you paymayasmart for all the fast transactions,"['paymayasmart', 'fast', 'transaction']"
2021-02-22 16:48:47,5,flawless and smooth very convenient paymayas online transaction is flawless and smooth it is just too convenient that way kasi when it comes to an ewallet application although some other ewallet apps provide the same service no one can top paymayas fast and smooth transactions especially its generous vouchers and discounts,"['flawless', 'smooth', 'convenient', 'paymayas', 'online', 'transaction', 'flawless', 'smooth', 'convenient', 'way', 'come', 'ewallet', 'application', 'although', 'ewallet', 'apps', 'provide', 'service', 'one', 'top', 'paymayas', 'fast', 'smooth', 'transaction', 'especially', 'generous', 'voucher', 'discount']"
2021-02-24 04:33:23,5,convenient the app is very convenient in paying bills,"['convenient', 'convenient', 'pay', 'bill']"
2021-02-24 09:10:26,5,convenience this is a game changer it has helped a lot,"['convenience', 'game', 'changer', 'help', 'lot']"
2021-02-25 03:50:25,5,convenient paymaya is very helpful app ,"['convenient', 'helpful']"
2021-02-26 10:02:21,4, niceee ,['niceee']
2021-02-27 06:33:54,5,useful app great app,"['useful', 'great']"
2021-02-27 07:51:58,5,paymaya the paymaya is responsive and convenient unlike other ewallet apps that lags and unresponsive the paymaya has the best feature in all i would also like to commend the security command of the app it so secured and only the user can access the account the best app so far,"['responsive', 'convenient', 'unlike', 'ewallet', 'apps', 'lag', 'unresponsive', 'best', 'feature', 'would', 'also', 'like', 'commend', 'security', 'command', 'secure', 'user', 'access', 'account', 'best', 'far']"
2021-02-28 11:35:29,5,thanks very nice app,"['thanks', 'nice']"
2021-03-01 04:25:16,5,paymaya is love excellent,"['love', 'excellent']"
2021-03-01 06:02:49,5,superbb with this app i do not need to bring out money whenever i go to supermarkets and other shops because they already have the qr code payment method super convenient to my side since i just only need to scan the code and i can have payment for me it is the fastest and safest way of paying something this time of pandemic,"['superbb', 'need', 'bring', 'money', 'whenever', 'go', 'supermarket', 'shop', 'already', 'qr', 'code', 'payment', 'method', 'super', 'convenient', 'side', 'since', 'need', 'scan', 'code', 'payment', 'fast', 'safe', 'way', 'pay', 'something', 'time', 'pandemic']"
2021-03-01 06:51:47,5,thank you frankly this app exceeds more than of my expectation dahil sobrang sulit nitong gamitin every time i pay bill online directly to this app nagugulat nalang ako dahil may mga cashbacks akong natatanggap i was not expecting to this feature but they make sure that every customer will feel valued and get satisfaction ang dali pa nitong gamitin and super secured ng pera ko,"['frankly', 'exceed', 'expectation', 'sobrang', 'sulit', 'nitong', 'gamitin', 'every', 'time', 'pay', 'bill', 'online', 'directly', 'nagugulat', 'nalang', 'cashbacks', 'akong', 'natatanggap', 'expect', 'feature', 'make', 'sure', 'every', 'customer', 'feel', 'value', 'get', 'satisfaction', 'dali', 'nitong', 'gamitin', 'super', 'secure', 'pera']"
2021-03-01 15:03:39,5,serverfeedback are you getting tired of going out just to send money paymaya is the key to get an instant access to your money just open the app and your own your way to have and send any amount easily,"['serverfeedback', 'get', 'tire', 'go', 'send', 'money', 'key', 'get', 'instant', 'access', 'money', 'open', 'way', 'send', 'amount', 'easily']"
2021-03-02 01:19:55,5, c,['c']
2021-03-02 09:07:18,5,recommended an application that will really give you what you need discounts and vouchers highquality services easytouse and navigate icons everything is just perfect and really useful for everyone can not help but to recommend this to my friends as well,"['recommend', 'application', 'really', 'give', 'need', 'discount', 'voucher', 'highquality', 'service', 'easytouse', 'navigate', 'icon', 'everything', 'perfect', 'really', 'useful', 'everyone', 'help', 'recommend', 'friend', 'well']"
2021-03-02 13:02:09,4,convenient enough had some trouble paying someone via qr code but at least after input their number payment was instant,"['convenient', 'enough', 'trouble', 'pay', 'someone', 'via', 'qr', 'code', 'least', 'input', 'number', 'payment', 'instant']"
2021-03-03 01:05:35,5,burat i think the software is very open for all people to use it hindi siya complicated and kahit bata pwedeng gumamit under supervision ng magulang you can now tasked your children on simple chores kagaya ng pagbayad ng bill online,"['burat', 'think', 'software', 'open', 'people', 'use', 'complicate', 'bata', 'pwedeng', 'gumamit', 'supervision', 'magulang', 'task', 'child', 'simple', 'chore', 'kagaya', 'pagbayad', 'bill', 'online']"
2021-03-03 03:35:03,5, may mga ewallet app na kadalasan need ng bayad just to cashin but i can easily cash in sa 711 without paying a single cent dahil sa paymaya app andami pang pagpipilian pwede ako mag cashin kahit sa tindahan man or sa kung saan saang convenient stores,"['ewallet', 'kadalasan', 'need', 'bayad', 'cashin', 'easily', 'cash', 'without', 'pay', 'single', 'cent', 'andami', 'pang', 'pagpipilian', 'pwede', 'cashin', 'tindahan', 'man', 'saang', 'convenient', 'store']"
2021-03-03 04:12:50,5,convenient a lovely versatile ewallet app that can virtually do anything needing only 50 to 60mb of your phone storage online transactions are fast and flawless as well and there are vouchers for every function sobrang convenient sobrang tipid,"['convenient', 'lovely', 'versatile', 'ewallet', 'virtually', 'anything', 'need', 'phone', 'storage', 'online', 'transaction', 'fast', 'flawless', 'well', 'voucher', 'every', 'function', 'sobrang', 'convenient', 'sobrang', 'tipid']"
2021-03-03 06:47:23,5,good app regarding the interface wala naman akong masyadong reklamo kasi hindi pa siya nag malfunction on my partthe so called qr code can be used in different stores kagaya ng mga gas stations since mahalaga ito sa akin kasi everyday talaga ako nagpapagas,"['good', 'regard', 'interface', 'wala', 'akong', 'masyadong', 'reklamo', 'malfunction', 'partthe', 'call', 'qr', 'code', 'use', 'different', 'store', 'kagaya', 'gas', 'station', 'since', 'mahalaga', 'everyday', 'nagpapagas']"
2021-03-03 07:43:47,5,convinient the apps qr payment method is extremely convenient i do not need to bring along my money in order to buy my favorite fast foods all i have to do is to get my phone in my pocket and use the qr scanner to easily pay up it is that convenient,"['convinient', 'apps', 'qr', 'payment', 'method', 'extremely', 'convenient', 'need', 'bring', 'along', 'money', 'order', 'buy', 'favorite', 'fast', 'food', 'get', 'phone', 'pocket', 'use', 'qr', 'scanner', 'easily', 'pay', 'convenient']"
2021-03-03 08:30:24,5, an awesome ewallet app that is known for its utility and convenience nothing for me to argue about this application everything just works perfectly fine and smooth prepaid loads discounts and other cashback vouchers as well are something that i can not thank enough for,"['awesome', 'ewallet', 'know', 'utility', 'convenience', 'nothing', 'argue', 'application', 'everything', 'work', 'perfectly', 'fine', 'smooth', 'prepaid', 'load', 'discount', 'cashback', 'voucher', 'well', 'something', 'enough']"
