Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,2,symmetric,symmetric,0.4130956652987302
100% Corpus,2,asymmetric,0.01,0.4197562459869322
100% Corpus,2,asymmetric,0.31,0.42284818752476827
100% Corpus,2,asymmetric,0.61,0.3896880083271186
100% Corpus,2,asymmetric,0.9099999999999999,0.3762218745137167
100% Corpus,2,asymmetric,symmetric,0.4045056357487863
100% Corpus,3,0.01,0.01,0.43124909907491427
100% Corpus,3,0.01,0.31,0.43445648968521944
100% Corpus,3,0.01,0.61,0.43128823928089305
100% Corpus,3,0.01,0.9099999999999999,0.4445456446516312
100% Corpus,3,0.01,symmetric,0.43445648968521944
100% Corpus,3,0.31,0.01,0.41441477785004316
100% Corpus,3,0.31,0.31,0.44478032255898653
100% Corpus,3,0.31,0.61,0.45656636879656776
100% Corpus,3,0.31,0.9099999999999999,0.446221527112657
100% Corpus,3,0.31,symmetric,0.4664289550752385
100% Corpus,3,0.61,0.01,0.47271344175785374
100% Corpus,3,0.61,0.31,0.46815677799364946
100% Corpus,3,0.61,0.61,0.476652465882016
100% Corpus,3,0.61,0.9099999999999999,0.49502446334315026
100% Corpus,3,0.61,symmetric,0.46815677799364935
100% Corpus,3,0.9099999999999999,0.01,0.45091149444414497
100% Corpus,3,0.9099999999999999,0.31,0.48053967411762777
100% Corpus,3,0.9099999999999999,0.61,0.5020097975297408
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.5169363847309937
100% Corpus,3,0.9099999999999999,symmetric,0.4705282168562424
100% Corpus,3,symmetric,0.01,0.41880741517937187
100% Corpus,3,symmetric,0.31,0.44478032255898653
100% Corpus,3,symmetric,0.61,0.4563808506761642
100% Corpus,3,symmetric,0.9099999999999999,0.4508073796928565
100% Corpus,3,symmetric,symmetric,0.4499673892239693
100% Corpus,3,asymmetric,0.01,0.4274776748357752
100% Corpus,3,asymmetric,0.31,0.44321106184389586
100% Corpus,3,asymmetric,0.61,0.3752251283215659
100% Corpus,3,asymmetric,0.9099999999999999,0.38744504810497676
100% Corpus,3,asymmetric,symmetric,0.480591248973753
100% Corpus,4,0.01,0.01,0.44826756152081637
100% Corpus,4,0.01,0.31,0.4520974615497646
100% Corpus,4,0.01,0.61,0.45696275636811357
100% Corpus,4,0.01,0.9099999999999999,0.40345648254530375
100% Corpus,4,0.01,symmetric,0.4610907233033483
100% Corpus,4,0.31,0.01,0.4500809927206456
100% Corpus,4,0.31,0.31,0.4416227108295987
100% Corpus,4,0.31,0.61,0.4662335801188272
100% Corpus,4,0.31,0.9099999999999999,0.458801599531333
100% Corpus,4,0.31,symmetric,0.4514167606753355
100% Corpus,4,0.61,0.01,0.43485758143315856
100% Corpus,4,0.61,0.31,0.44472219151378
100% Corpus,4,0.61,0.61,0.4601671155367567
100% Corpus,4,0.61,0.9099999999999999,0.4979440887943393
100% Corpus,4,0.61,symmetric,0.48259278572758113
100% Corpus,4,0.9099999999999999,0.01,0.4491236393043923
100% Corpus,4,0.9099999999999999,0.31,0.4373097559086858
100% Corpus,4,0.9099999999999999,0.61,0.4990728355757873
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.4941088170892229
