Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,0.9099999999999999,0.31,0.28674427838664757
100% Corpus,3,0.9099999999999999,0.61,0.28674427838664757
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.29079820749439583
100% Corpus,3,0.9099999999999999,symmetric,0.28674427838664757
100% Corpus,3,symmetric,0.01,0.28526672428123095
100% Corpus,3,symmetric,0.31,0.2920505752189331
100% Corpus,3,symmetric,0.61,0.30245530532321685
100% Corpus,3,symmetric,0.9099999999999999,0.30245530532321685
100% Corpus,3,symmetric,symmetric,0.2920505752189331
100% Corpus,3,asymmetric,0.01,0.3457618480755533
100% Corpus,3,asymmetric,0.31,0.40231866924971543
100% Corpus,3,asymmetric,0.61,0.38242896432760415
100% Corpus,3,asymmetric,0.9099999999999999,0.35907036986969215
100% Corpus,3,asymmetric,symmetric,0.40231866924971543
100% Corpus,4,0.01,0.01,0.34003548918101045
100% Corpus,4,0.01,0.31,0.33231686959698853
100% Corpus,4,0.01,0.61,0.3535750153739574
100% Corpus,4,0.01,0.9099999999999999,0.34648545125841906
100% Corpus,4,0.01,symmetric,0.33767627518177523
100% Corpus,4,0.31,0.01,0.3506371467133826
100% Corpus,4,0.31,0.31,0.35667558292045587
100% Corpus,4,0.31,0.61,0.35667558292045587
100% Corpus,4,0.31,0.9099999999999999,0.3559754289455072
100% Corpus,4,0.31,symmetric,0.3506371467133826
100% Corpus,4,0.61,0.01,0.3340514428383146
100% Corpus,4,0.61,0.31,0.34941760864016835
100% Corpus,4,0.61,0.61,0.35073017018096847
100% Corpus,4,0.61,0.9099999999999999,0.3568657206445611
100% Corpus,4,0.61,symmetric,0.34941760864016835
100% Corpus,4,0.9099999999999999,0.01,0.32253836982111334
100% Corpus,4,0.9099999999999999,0.31,0.30655708268972176
100% Corpus,4,0.9099999999999999,0.61,0.30449178505928776
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.2930347854127185
100% Corpus,4,0.9099999999999999,symmetric,0.31859312752380503
100% Corpus,4,symmetric,0.01,0.356080829473215
100% Corpus,4,symmetric,0.31,0.356080829473215
100% Corpus,4,symmetric,0.61,0.35508453943517343
100% Corpus,4,symmetric,0.9099999999999999,0.35404764542797756
100% Corpus,4,symmetric,symmetric,0.356080829473215
100% Corpus,4,asymmetric,0.01,0.38473865555137926
100% Corpus,4,asymmetric,0.31,0.3935700014919522
100% Corpus,4,asymmetric,0.61,0.43230308314381516
100% Corpus,4,asymmetric,0.9099999999999999,0.4375899736329917
100% Corpus,4,asymmetric,symmetric,0.377994128976335
100% Corpus,5,0.01,0.01,0.41069136867248474
100% Corpus,5,0.01,0.31,0.41796280782912154
100% Corpus,5,0.01,0.61,0.4347597954092809
100% Corpus,5,0.01,0.9099999999999999,0.4347597954092809
100% Corpus,5,0.01,symmetric,0.4163483813270622
100% Corpus,5,0.31,0.01,0.4046087275490987
100% Corpus,5,0.31,0.31,0.4097822713223695
100% Corpus,5,0.31,0.61,0.4111800872772805
100% Corpus,5,0.31,0.9099999999999999,0.4119788843486756
100% Corpus,5,0.31,symmetric,0.4046087275490987
100% Corpus,5,0.61,0.01,0.38334241499051885
100% Corpus,5,0.61,0.31,0.40675587495611776
100% Corpus,5,0.61,0.61,0.4191761613192367
100% Corpus,5,0.61,0.9099999999999999,0.4264525171583208
100% Corpus,5,0.61,symmetric,0.40414847416288396
100% Corpus,5,0.9099999999999999,0.01,0.3363130900237475
100% Corpus,5,0.9099999999999999,0.31,0.32905668319895076
100% Corpus,5,0.9099999999999999,0.61,0.31284805825914186
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3055269417817265
100% Corpus,5,0.9099999999999999,symmetric,0.33010632429656656
100% Corpus,5,symmetric,0.01,0.40762239537551564
100% Corpus,5,symmetric,0.31,0.41597773050396614
100% Corpus,5,symmetric,0.61,0.411202116565984
100% Corpus,5,symmetric,0.9099999999999999,0.4228095823930677
100% Corpus,5,symmetric,symmetric,0.4158873155973638
100% Corpus,5,asymmetric,0.01,0.4043994347503344
100% Corpus,5,asymmetric,0.31,0.4140014786730564
100% Corpus,5,asymmetric,0.61,0.45792988406772733
100% Corpus,5,asymmetric,0.9099999999999999,0.45596860276543116
100% Corpus,5,asymmetric,symmetric,0.42014395260313175
